row,col,lat,lon,fire_count,ndvi,r_f,r_p,risk,lambda_drones,lambda_rangers,lambda_sensors,c_drones,c_rangers,c_sensors,coverage,protection,protection_uniform,in_pan
9,1,-19.0721,14.5215,0,1.0,0.662762,0.00043,0.016882,0.9543,0.2392,0.1793,0.04,0.0,0.1,0.056105,0.963971,0.962607,False
9,2,-19.0721,14.5691,7.22,1.0,0.714829,0.00077,0.023467,0.9541,0.2396,0.1796,0.08,0.0,0.0,0.076329,0.961328,0.906218,False
9,3,-19.0721,14.6167,6.27,1.0,0.708916,0.00138,0.031273,0.9538,0.2404,0.1801,0.08,0.0,0.0,0.076306,0.912837,0.831376,False
9,4,-19.0721,14.6644,4.17,1.0,0.694932,0.002469,0.04142,0.9533,0.2418,0.181,0.08,0.0,0.0,0.076263,0.841377,0.740695,False
9,5,-19.0721,14.712,5.65,1.0,0.704923,0.004412,0.055767,0.9524,0.2442,0.1826,0.08,0.0,0.0,0.07619,0.744931,0.635644,False
9,6,-19.0721,14.7597,2.74,1.0,0.684615,0.007865,0.07338,0.9506,0.2489,0.1856,0.08,0.0,0.1,0.094609,0.724537,0.540521,False
9,7,-19.0721,14.8073,11.58,1.0,0.73915,0.013959,0.101578,0.948,0.2553,0.1898,0.04,0.4,0.0,0.140058,0.748124,0.435752,False
9,8,-19.0721,14.8549,6.12,1.0,0.70796,0.024544,0.131817,0.9425,0.2689,0.1986,0.0,0.4,0.0,0.107552,0.557765,0.367339,False
9,9,-19.0721,14.9026,6.25,1.0,0.708789,0.042026,0.17259,0.9335,0.2892,0.2118,0.0,0.4,0.0,0.115689,0.488448,0.308529,False
9,10,-19.0721,14.9502,4.04,1.0,0.694022,0.061618,0.206796,0.9225,0.3124,0.2268,0.0,0.0,0.3,0.068052,0.280413,0.278295,False
9,11,-19.0721,14.9979,1.0,1.0,0.67108,0.062636,0.205021,0.9208,0.3158,0.2291,0.0,0.0,0.3,0.068723,0.284806,0.282299,False
9,12,-19.0721,15.0455,9.01,1.0,0.715277,0.067027,0.218959,0.9206,0.3161,0.2293,0.0,0.0,0.3,0.068778,0.269563,0.267136,False
9,13,-19.0721,15.0931,0,1.0,0.640102,0.130406,0.288917,0.8777,0.3907,0.2775,0.0,0.0,0.2,0.055495,0.174759,0.242123,False
9,14,-19.0721,15.1408,0.83,1.0,0.636315,0.194971,0.352225,0.8378,0.4469,0.3136,0.0,0.0,0.1,0.031359,0.085183,0.223387,False
9,15,-19.0721,15.1884,1.23,1.0,0.629152,0.241974,0.390178,0.8087,0.4825,0.3364,0.0,0.0,0.1,0.033639,0.082604,0.215421,False
9,16,-19.0721,15.2361,0.88,1.0,0.615888,0.339559,0.457307,0.7521,0.5423,0.3745,0.0,0.0,0.0,0.0,0.0,0.203368,False
9,17,-19.0721,15.2837,4.43,1.0,0.634924,0.51999,0.574591,0.6774,0.607,0.4155,0.0,0.0,0.0,0.0,0.0,0.179729,False
9,18,-19.0721,15.3314,2.87,1.0,0.613219,0.652603,0.632605,0.6242,0.6457,0.4398,0.0,0.0,0.0,0.0,0.0,0.172266,False
9,19,-19.0721,15.379,4.11,1.0,0.61392,0.73085,0.669838,0.6014,0.6608,0.4492,0.0,0.0,0.0,0.0,0.0,0.166275,False
9,20,-19.0721,15.4266,7.49,1.0,0.629969,0.834097,0.724883,0.5799,0.6741,0.4575,0.0,0.0,0.0,0.0,0.0,0.156942,False
9,21,-19.0721,15.4743,3.7,1.0,0.593055,0.900959,0.730971,0.5528,0.6899,0.4673,0.0,0.0,0.0,0.0,0.0,0.158371,False
9,22,-19.0721,15.5219,0,1.0,0.5522,0.909555,0.708701,0.5373,0.6985,0.4726,0.0,0.0,0.0,0.0,0.0,0.16436,False
9,23,-19.0721,15.5696,1.2,1.0,0.554892,0.90198,0.707462,0.5398,0.6972,0.4718,0.0,0.0,0.0,0.0,0.0,0.164394,False
9,24,-19.0721,15.6172,0,1.0,0.53565,0.903747,0.695767,0.5328,0.701,0.4741,0.0,0.0,0.0,0.0,0.0,0.167559,False
9,25,-19.0721,15.6648,0,1.0,0.532304,0.928769,0.703127,0.5265,0.7043,0.4762,0.0,0.0,0.0,0.0,0.0,0.166518,False
9,26,-19.0721,15.7125,0,1.0,0.529889,0.938483,0.705189,0.5237,0.7058,0.4771,0.0,0.0,0.0,0.0,0.0,0.166316,False
9,27,-19.0721,15.7601,0,1.0,0.527488,0.936693,0.702919,0.5233,0.706,0.4772,0.0,0.0,0.0,0.0,0.0,0.166849,False
9,28,-19.0721,15.8078,1.0,1.0,0.534429,0.925707,0.703367,0.5279,0.7036,0.4757,0.0,0.0,0.0,0.0,0.0,0.166347,False
9,29,-19.0721,15.8554,0,1.0,0.522727,0.909895,0.689657,0.527,0.7041,0.476,0.0,0.0,0.0,0.0,0.0,0.169438,False
9,30,-19.0721,15.903,0,1.0,0.520367,0.879288,0.676426,0.5325,0.7011,0.4742,0.0,0.0,0.0,0.0,0.0,0.171939,False
9,31,-19.0721,15.9507,0,1.0,0.51802,0.889643,0.678862,0.5295,0.7027,0.4752,0.0,0.0,0.0,0.0,0.0,0.171658,False
9,32,-19.0721,15.9983,0,1.0,0.515686,0.899768,0.681174,0.5265,0.7043,0.4762,0.0,0.0,0.0,0.0,0.0,0.171396,False
9,33,-19.0721,16.046,0,1.0,0.513364,0.936594,0.693407,0.5183,0.7086,0.4788,0.0,0.0,0.0,0.0,0.0,0.169367,False
9,34,-19.0721,16.0936,0,1.0,0.511055,0.946602,0.695532,0.5155,0.71,0.4797,0.0,0.0,0.0,0.0,0.0,0.169133,False
9,35,-19.0721,16.1412,0,1.0,0.508758,0.954586,0.696888,0.5132,0.7112,0.4804,0.0,0.0,0.0,0.0,0.0,0.169033,False
9,36,-19.0721,16.1889,0,1.0,0.506472,0.956256,0.695929,0.5121,0.7118,0.4808,0.0,0.0,0.0,0.0,0.0,0.169341,False
9,37,-19.0721,16.2365,3.0,1.0,0.531252,0.931968,0.703641,0.5255,0.7048,0.4765,0.0,0.0,0.0,0.0,0.0,0.166496,False
9,38,-19.0721,16.2842,4.24,1.0,0.524747,0.892571,0.684379,0.5313,0.7018,0.4746,0.0,0.0,0.0,0.0,0.0,0.170235,False
9,39,-19.0721,16.3318,11.49,1.0,0.556835,0.817469,0.674681,0.5595,0.6862,0.465,0.0,0.0,0.0,0.0,0.0,0.169723,False
9,40,-19.0721,16.3794,11.89,1.0,0.540171,0.724991,0.625795,0.5772,0.6757,0.4585,0.0,0.0,0.0,0.0,0.0,0.179736,False
9,41,-19.0721,16.4271,10.93,1.0,0.515798,0.618985,0.565041,0.5997,0.6618,0.4498,0.0,0.0,0.0,0.0,0.0,0.194142,False
9,42,-19.0721,16.4747,14.65,1.0,0.522779,0.525817,0.524296,0.6358,0.6378,0.4348,0.0,0.0,0.0,0.0,0.0,0.202187,False
9,43,-19.0721,16.5224,3.78,1.0,0.430106,0.470706,0.449948,0.6185,0.6496,0.4422,0.0,0.0,0.2,0.088435,0.178435,0.234382,False
9,44,-19.0721,16.57,5.9,1.0,0.432243,0.50504,0.467226,0.6052,0.6583,0.4476,0.0,0.0,0.2,0.089529,0.174378,0.228908,False
9,45,-19.0721,16.6176,4.9,1.0,0.410802,0.539082,0.470591,0.5817,0.673,0.4568,0.0,0.0,0.2,0.09136,0.176456,0.230979,False
9,46,-19.0721,16.6653,7.25,1.0,0.41552,0.523841,0.466547,0.5898,0.6681,0.4537,0.0,0.0,0.2,0.090744,0.176755,0.231545,False
9,47,-19.0721,16.7129,11.16,1.0,0.430112,0.530894,0.477853,0.594,0.6654,0.4521,0.0,0.0,0.2,0.090412,0.172383,0.226114,False
9,48,-19.0721,16.7606,10.07,1.0,0.411121,0.521309,0.462948,0.5886,0.6688,0.4542,0.0,0.0,0.2,0.090834,0.178158,0.233291,False
9,49,-19.0721,16.8082,10.55,1.0,0.40315,0.518133,0.45704,0.5859,0.6705,0.4552,0.0,0.0,0.2,0.091042,0.180613,0.236325,False
9,50,-19.0721,16.8558,2.83,1.0,0.337984,0.496535,0.409659,0.5593,0.6862,0.465,0.0,0.4,0.0,0.274492,0.488317,0.263871,False
9,51,-19.0721,16.9035,11.55,1.0,0.394856,0.500241,0.444436,0.5888,0.6687,0.4541,0.0,0.0,0.2,0.09082,0.184823,0.241701,False
9,52,-19.0721,16.9511,10.33,1.0,0.387036,0.47905,0.430592,0.5935,0.6658,0.4523,0.0,0.0,0.3,0.135684,0.270291,0.247673,False
9,53,-19.0721,16.9988,5.42,1.0,0.353406,0.457212,0.401972,0.5846,0.6713,0.4557,0.0,0.4,0.0,0.268509,0.487257,0.264233,False
9,54,-19.0721,17.0464,2.09,1.0,0.328418,0.416286,0.369751,0.5887,0.6687,0.4541,0.0,0.4,0.0,0.267497,0.514925,0.282934,False
9,55,-19.0721,17.0941,4.28,1.0,0.345064,0.357534,0.351243,0.6297,0.642,0.4374,0.0,0.4,0.0,0.256793,0.518619,0.287476,False
9,56,-19.0721,17.1417,0,1.0,0.311723,0.288784,0.300034,0.6525,0.6258,0.4273,0.0,0.4,0.0,0.250321,0.565825,0.32212,False
10,0,-19.027,14.4738,0,1.0,0.661088,0.000224,0.012159,0.9544,0.2389,0.1792,0.04,0.0,0.0,0.038175,0.9567,0.989526,False
10,1,-19.027,14.5215,2.1,1.0,0.678137,0.000398,0.01643,0.9543,0.2391,0.1793,0.04,0.0,0.1,0.056102,0.967113,0.96582,False
10,2,-19.027,14.5691,5.46,1.0,0.702114,0.000707,0.022283,0.9541,0.2395,0.1796,0.08,0.0,0.0,0.076331,0.96747,0.917264,False
10,3,-19.027,14.6167,6.17,1.0,0.706731,0.001253,0.029758,0.9539,0.2402,0.18,0.08,0.0,0.0,0.076311,0.923035,0.84586,False
10,4,-19.027,14.6644,3.77,1.0,0.690518,0.002211,0.039075,0.9534,0.2415,0.1808,0.08,0.0,0.0,0.076272,0.858004,0.760553,False
10,5,-19.027,14.712,4.78,1.0,0.697555,0.003878,0.052008,0.9526,0.2436,0.1822,0.08,0.0,0.0,0.076209,0.768997,0.660615,False
10,6,-19.027,14.7597,0,1.0,0.661088,0.006729,0.066696,0.951,0.2477,0.1849,0.08,0.0,0.1,0.09457,0.757783,0.573757,False
10,7,-19.027,14.8073,0.86,1.0,0.668284,0.011458,0.087507,0.9486,0.2538,0.1889,0.04,0.4,0.0,0.139475,0.796864,0.483891,False
10,8,-19.027,14.8549,5.99,1.0,0.705574,0.01879,0.115143,0.9453,0.262,0.1942,0.04,0.4,0.0,0.142627,0.710236,0.402128,False
10,9,-19.027,14.9026,16.38,1.0,0.760177,0.02832,0.146726,0.9415,0.2711,0.2001,0.0,0.4,0.0,0.108424,0.522389,0.338825,False
10,10,-19.027,14.9502,5.22,1.0,0.700521,0.035488,0.15767,0.9367,0.2822,0.2073,0.0,0.4,0.0,0.112879,0.511256,0.327377,False
10,11,-19.027,14.9979,3.44,1.0,0.688148,0.040443,0.166825,0.9337,0.2888,0.2116,0.0,0.4,0.0,0.11552,0.499657,0.317008,False
10,12,-19.027,15.0455,3.65,1.0,0.679337,0.050389,0.185017,0.928,0.3011,0.2195,0.0,0.4,0.0,0.120425,0.478416,0.298539,False
10,13,-19.027,15.0931,5.11,1.0,0.679322,0.080561,0.233937,0.911,0.3344,0.2411,0.0,0.0,0.2,0.048226,0.186288,0.261854,False
10,14,-19.027,15.1408,0,1.0,0.628741,0.128234,0.283947,0.8776,0.3909,0.2776,0.0,0.0,0.2,0.055513,0.17758,0.24585,False
10,15,-19.027,15.1884,2.19,1.0,0.637208,0.174408,0.333368,0.8504,0.4303,0.3029,0.0,0.0,0.1,0.030291,0.086859,0.22833,False
10,16,-19.027,15.2361,3.14,1.0,0.635092,0.24085,0.391103,0.8107,0.4802,0.3349,0.0,0.0,0.1,0.033494,0.082076,0.214255,False
10,17,-19.027,15.2837,3.95,1.0,0.632025,0.390152,0.496574,0.7318,0.5613,0.3866,0.0,0.0,0.0,0.0,0.0,0.193653,False
10,18,-19.027,15.3314,9.78,1.0,0.663448,0.528008,0.591866,0.6831,0.6026,0.4127,0.0,0.0,0.0,0.0,0.0,0.17403,False
10,19,-19.027,15.379,2.43,1.0,0.60173,0.630292,0.615846,0.6275,0.6435,0.4384,0.0,0.0,0.0,0.0,0.0,0.176078,False
10,20,-19.027,15.4266,3.53,1.0,0.602067,0.75757,0.675357,0.5902,0.6678,0.4536,0.0,0.0,0.0,0.0,0.0,0.166307,False
10,21,-19.027,15.4743,1.44,1.0,0.575937,0.852832,0.700841,0.5578,0.6871,0.4655,0.0,0.0,0.0,0.0,0.0,0.164104,False
10,22,-19.027,15.5219,0,1.0,0.554444,0.86499,0.692523,0.5477,0.6928,0.4691,0.0,0.0,0.0,0.0,0.0,0.166884,False
10,23,-19.027,15.5696,0,1.0,0.546293,0.860422,0.685596,0.5458,0.6938,0.4697,0.0,0.0,0.0,0.0,0.0,0.168595,False
10,24,-19.027,15.6172,0,1.0,0.538358,0.864997,0.682406,0.542,0.6959,0.471,0.0,0.0,0.0,0.0,0.0,0.169677,False
10,25,-19.027,15.6648,0,1.0,0.5353,0.893357,0.69153,0.5348,0.6999,0.4734,0.0,0.0,0.0,0.0,0.0,0.168306,False
10,26,-19.027,15.7125,0,1.0,0.533182,0.904853,0.694587,0.5317,0.7016,0.4745,0.0,0.0,0.0,0.0,0.0,0.167918,False
10,27,-19.027,15.7601,0,1.0,0.531075,0.900497,0.691543,0.5319,0.7015,0.4744,0.0,0.0,0.0,0.0,0.0,0.168576,False
10,28,-19.027,15.8078,0,1.0,0.528979,0.879172,0.681956,0.5356,0.6994,0.4732,0.0,0.0,0.0,0.0,0.0,0.170383,False
10,29,-19.027,15.8554,0,1.0,0.526893,0.870237,0.677143,0.5368,0.6988,0.4728,0.0,0.0,0.0,0.0,0.0,0.171373,False
10,30,-19.027,15.903,0,1.0,0.524817,0.836972,0.662765,0.5435,0.6952,0.4705,0.0,0.0,0.0,0.0,0.0,0.174101,False
10,31,-19.027,15.9507,0,1.0,0.522751,0.878172,0.677544,0.5336,0.7005,0.4738,0.0,0.0,0.0,0.0,0.0,0.17158,False
10,32,-19.027,15.9983,0,1.0,0.520695,0.918502,0.691563,0.5245,0.7054,0.4768,0.0,0.0,0.0,0.0,0.0,0.169233,False
10,33,-19.027,16.046,0,1.0,0.518648,0.941231,0.69869,0.5193,0.7081,0.4785,0.0,0.0,0.0,0.0,0.0,0.168117,False
10,34,-19.027,16.0936,0,1.0,0.516611,0.951902,0.701258,0.5165,0.7095,0.4794,0.0,0.0,0.0,0.0,0.0,0.167794,False
10,35,-19.027,16.1412,0,1.0,0.514582,0.970473,0.706674,0.5123,0.7117,0.4807,0.0,0.0,0.0,0.0,0.0,0.166977,False
10,36,-19.027,16.1889,0,1.0,0.512563,0.969359,0.704881,0.5118,0.7119,0.4809,0.0,0.0,0.0,0.0,0.0,0.167406,False
10,37,-19.027,16.2365,0,1.0,0.510553,0.956793,0.698923,0.5134,0.7111,0.4803,0.0,0.0,0.0,0.0,0.0,0.168566,False
10,38,-19.027,16.2842,1.56,1.0,0.508789,0.917884,0.683381,0.5204,0.7075,0.4782,0.0,0.0,0.0,0.0,0.0,0.171444,False
10,39,-19.027,16.3318,6.68,1.0,0.530738,0.867112,0.678387,0.5389,0.6977,0.4721,0.0,0.0,0.0,0.0,0.0,0.170893,False
10,40,-19.027,16.3794,6.05,1.0,0.507139,0.783185,0.630225,0.5496,0.6917,0.4684,0.0,0.0,0.0,0.0,0.0,0.181582,False
10,41,-19.027,16.4271,10.49,1.0,0.521869,0.715577,0.611095,0.5729,0.6783,0.4601,0.0,0.0,0.0,0.0,0.0,0.184127,False
10,42,-19.027,16.4747,18.13,1.0,0.552607,0.624982,0.587681,0.6118,0.654,0.445,0.0,0.0,0.0,0.0,0.0,0.185833,False
10,43,-19.027,16.5224,14.54,1.0,0.516322,0.62286,0.567095,0.5987,0.6625,0.4502,0.0,0.0,0.0,0.0,0.0,0.193652,False
10,44,-19.027,16.57,9.02,1.0,0.465507,0.661377,0.554865,0.5659,0.6824,0.4626,0.0,0.0,0.0,0.0,0.0,0.201639,False
10,45,-19.027,16.6176,11.61,1.0,0.469525,0.693399,0.570586,0.5583,0.6868,0.4654,0.0,0.0,0.0,0.0,0.0,0.197558,False
10,46,-19.027,16.6653,2.01,1.0,0.385358,0.664503,0.506035,0.5287,0.7031,0.4755,0.0,0.0,0.2,0.095091,0.171313,0.223347,False
10,47,-19.027,16.7129,1.29,1.0,0.367683,0.673713,0.497707,0.5175,0.709,0.4791,0.0,0.0,0.2,0.095811,0.17511,0.227904,False
10,48,-19.027,16.7606,4.94,1.0,0.385872,0.665503,0.506753,0.5287,0.7032,0.4755,0.0,0.0,0.2,0.095093,0.171096,0.223072,False
10,49,-19.027,16.8082,2.62,1.0,0.357283,0.6637,0.486959,0.515,0.7103,0.4798,0.0,0.0,0.2,0.095969,0.178874,0.232583,False
10,50,-19.027,16.8558,10.21,1.0,0.402123,0.635874,0.505668,0.5451,0.6943,0.47,0.0,0.0,0.2,0.093995,0.169629,0.221554,False
10,51,-19.027,16.9035,0,1.0,0.322463,0.639711,0.454184,0.5033,0.7162,0.4835,0.0,0.0,0.3,0.145046,0.273382,0.248475,False
10,52,-19.027,16.9511,12.22,1.0,0.411019,0.618955,0.504383,0.5545,0.689,0.4667,0.0,0.0,0.2,0.093341,0.168945,0.220887,False
10,53,-19.027,16.9988,3.89,1.0,0.353411,0.59809,0.459752,0.5322,0.7013,0.4743,0.0,0.0,0.2,0.09486,0.186435,0.242425,False
10,54,-19.027,17.0464,11.57,1.0,0.406896,0.549913,0.47303,0.5758,0.6766,0.459,0.0,0.0,0.2,0.091801,0.1764,0.230772,False
10,55,-19.027,17.0941,4.48,1.0,0.357859,0.478161,0.41366,0.5781,0.6752,0.4582,0.0,0.4,0.0,0.27008,0.479468,0.258846,False
10,56,-19.027,17.1417,0,1.0,0.322463,0.390578,0.35489,0.5979,0.663,0.4506,0.0,0.4,0.0,0.265197,0.52634,0.291181,False
11,0,-18.982,14.4738,0,1.0,0.658247,0.000201,0.011501,0.9544,0.2389,0.1791,0.04,0.0,0.0,0.038175,0.963819,0.991927,False
11,1,-18.982,14.5215,4.17,1.0,0.690647,0.000354,0.015641,0.9543,0.2391,0.1793,0.04,0.0,0.1,0.056099,0.972307,0.971147,False
11,2,-18.982,14.5691,5.41,1.0,0.699129,0.000622,0.020853,0.9542,0.2394,0.1795,0.04,0.4,0.0,0.133935,0.998376,0.930201,False
11,3,-18.982,14.6167,7.6,1.0,0.713026,0.001086,0.027828,0.954,0.24,0.1799,0.08,0.0,0.0,0.076318,0.935588,0.864424,False
11,4,-18.982,14.6644,5.9,1.0,0.702354,0.001882,0.036353,0.9536,0.241,0.1805,0.08,0.0,0.0,0.076286,0.877358,0.784399,False
11,5,-18.982,14.712,7.7,1.0,0.71363,0.003222,0.047948,0.953,0.2427,0.1816,0.08,0.0,0.0,0.076237,0.796074,0.6893,False
11,6,-18.982,14.7597,2.89,1.0,0.681375,0.005415,0.060744,0.9518,0.2457,0.1836,0.08,0.0,0.1,0.094502,0.788967,0.605823,False
11,7,-18.982,14.8073,2.02,1.0,0.674749,0.008835,0.07721,0.95,0.2503,0.1865,0.08,0.0,0.1,0.094657,0.706527,0.523885,False
11,8,-18.982,14.8549,7.49,1.0,0.712358,0.013711,0.098828,0.9479,0.2557,0.19,0.04,0.4,0.0,0.140178,0.757903,0.444958,False
11,9,-18.982,14.9026,7.56,1.0,0.712783,0.01962,0.118259,0.945,0.2628,0.1947,0.04,0.4,0.0,0.142921,0.701369,0.394615,False
11,10,-18.982,14.9502,1.47,1.0,0.670416,0.025354,0.130376,0.9413,0.2715,0.2004,0.0,0.4,0.0,0.108614,0.565294,0.37263,False
11,11,-18.982,14.9979,1.37,1.0,0.669615,0.031262,0.144684,0.9381,0.2789,0.2052,0.0,0.4,0.0,0.11157,0.537509,0.348494,False
11,12,-18.982,15.0455,1.88,1.0,0.663237,0.038657,0.160121,0.9339,0.2884,0.2113,0.0,0.4,0.0,0.115363,0.513478,0.327555,False
11,13,-18.982,15.0931,4.38,1.0,0.67172,0.052367,0.187552,0.9266,0.304,0.2214,0.0,0.4,0.0,0.121608,0.477116,0.296978,False
11,14,-18.982,15.1408,2.16,1.0,0.644653,0.084344,0.233179,0.9063,0.3431,0.2468,0.0,0.0,0.3,0.074027,0.272009,0.267023,False
11,15,-18.982,15.1884,2.58,1.0,0.638108,0.120508,0.277304,0.8835,0.3816,0.2716,0.0,0.0,0.2,0.054315,0.17788,0.246895,False
11,16,-18.982,15.2361,9.44,1.0,0.676876,0.163525,0.332695,0.8628,0.4128,0.2917,0.0,0.0,0.1,0.02917,0.083943,0.222266,False
11,17,-18.982,15.2837,2.96,1.0,0.622215,0.275631,0.414128,0.788,0.5057,0.3512,0.0,0.0,0.1,0.035121,0.08131,0.211276,False
11,18,-18.982,15.3314,4.87,1.0,0.628076,0.398599,0.50035,0.7267,0.5659,0.3895,0.0,0.0,0.0,0.0,0.0,0.193478,False
11,19,-18.982,15.379,3.63,1.0,0.609733,0.508543,0.556844,0.6738,0.6099,0.4173,0.0,0.0,0.0,0.0,0.0,0.185515,False
11,20,-18.982,15.4266,3.38,0.05,0.06954,0.651395,0.212834,0.3284,0.7852,0.525,0.0,0.4,0.0,0.314076,0.771378,0.479035,True
11,21,-18.982,15.4743,0,0.05,0.060102,0.782076,0.216806,0.312,0.79,0.5278,0.0,0.4,0.0,0.316005,0.767194,0.474152,True
11,22,-18.982,15.5219,0,0.05,0.058235,0.798003,0.215572,0.3098,0.7906,0.5281,0.0,0.4,0.0,0.316251,0.769391,0.476255,True
11,23,-18.982,15.5696,0,0.05,0.056476,0.795493,0.211958,0.3087,0.7909,0.5283,0.0,0.4,0.0,0.316377,0.775222,0.482088,True
11,24,-18.982,15.6172,0,0.05,0.054817,0.801913,0.209662,0.3072,0.7914,0.5286,0.0,0.4,0.0,0.316544,0.779042,0.485924,True
11,25,-18.982,15.6648,0,0.05,0.054239,0.833717,0.21265,0.3053,0.7919,0.5289,0.0,0.4,0.0,0.316752,0.774525,0.481241,True
11,26,-18.982,15.7125,0,0.05,0.053867,0.845109,0.213362,0.3046,0.7921,0.529,0.0,0.4,0.0,0.316835,0.773489,0.480161,True
11,27,-18.982,15.7601,0,0.05,0.053499,0.834726,0.211322,0.3048,0.792,0.5289,0.0,0.4,0.0,0.316813,0.776691,0.48342,True
11,28,-18.982,15.8078,0,0.05,0.053135,0.805084,0.206828,0.3059,0.7917,0.5288,0.0,0.4,0.0,0.316693,0.783721,0.490695,True
11,29,-18.982,15.8554,0,0.05,0.052774,0.799139,0.205363,0.3059,0.7917,0.5288,0.0,0.4,0.0,0.31669,0.786068,0.493138,True
11,30,-18.982,15.903,0,0.05,0.052418,0.835259,0.209243,0.304,0.7922,0.5291,0.0,0.4,0.0,0.316897,0.78008,0.486857,True
11,31,-18.982,15.9507,0,0.05,0.052065,0.887145,0.214918,0.3017,0.7929,0.5294,0.0,0.4,0.0,0.317152,0.77138,0.477915,True
11,32,-18.982,15.9983,0,0.05,0.051716,0.930832,0.219407,0.2999,0.7934,0.5297,0.0,0.4,0.0,0.317348,0.764582,0.47106,True
11,33,-18.982,16.046,0,0.05,0.051371,0.943249,0.220126,0.2993,0.7935,0.5298,0.0,0.4,0.0,0.317417,0.763539,0.470004,True
11,34,-18.982,16.0936,0,0.05,0.051029,0.954621,0.220711,0.2987,0.7937,0.5299,0.0,0.4,0.0,0.317479,0.762702,0.469155,True
11,35,-18.982,16.1412,0,0.05,0.050691,0.96666,0.221361,0.2981,0.7939,0.53,0.0,0.4,0.0,0.317543,0.761766,0.46821,True
11,36,-18.982,16.1889,0,0.05,0.050356,0.975192,0.2216,0.2977,0.794,0.5301,0.0,0.4,0.0,0.317593,0.761451,0.467882,True
11,37,-18.982,16.2365,0,0.05,0.050024,0.96341,0.219531,0.2979,0.7939,0.53,0.0,0.4,0.0,0.317575,0.764633,0.471025,True
11,38,-18.982,16.2842,0,0.05,0.04716,0.944504,0.211052,0.2967,0.7942,0.5302,0.0,0.4,0.0,0.317699,0.778052,0.484472,True
11,39,-18.982,16.3318,0,0.05,0.043772,0.891252,0.197514,0.2962,0.7944,0.5303,0.0,0.4,0.0,0.317749,0.799862,0.507397,True
11,40,-18.982,16.3794,0,0.05,0.040837,0.850302,0.186343,0.2956,0.7945,0.5304,0.0,0.4,0.0,0.317817,0.818327,0.527916,True
11,41,-18.982,16.4271,6.61,0.05,0.047464,0.789956,0.193635,0.3025,0.7927,0.5293,0.0,0.4,0.0,0.317065,0.805522,0.513846,True
11,42,-18.982,16.4747,13.78,0.05,0.053917,0.710429,0.195714,0.3114,0.7902,0.5279,0.0,0.4,0.0,0.316066,0.801097,0.509387,True
11,43,-18.982,16.5224,4.75,0.05,0.039909,0.75934,0.174082,0.2982,0.7938,0.53,0.0,0.4,0.0,0.317535,0.83863,0.55202,True
11,44,-18.982,16.57,8.74,0.05,0.042474,0.791781,0.183386,0.2988,0.7937,0.5299,0.0,0.4,0.0,0.317468,0.822918,0.533343,True
11,45,-18.982,16.6176,3.1,0.05,0.034068,0.816229,0.166755,0.292,0.7955,0.531,0.0,0.4,0.0,0.318205,0.851655,0.568039,True
11,46,-18.982,16.6653,0,0.05,0.02911,0.782222,0.150898,0.2893,0.7962,0.5313,0.0,0.4,0.0,0.318483,0.878832,0.604713,True
11,47,-18.982,16.7129,5.48,0.05,0.033393,0.789969,0.162416,0.2923,0.7954,0.5309,0.0,0.4,0.0,0.318172,0.858999,0.577594,True
11,48,-18.982,16.7606,4.37,0.05,0.030855,0.784538,0.155585,0.2906,0.7959,0.5312,0.0,0.4,0.0,0.318353,0.87077,0.593411,True
11,49,-18.982,16.8082,5.44,1.0,0.386749,0.785055,0.551017,0.4992,0.7182,0.4847,0.0,0.0,0.1,0.048471,0.084208,0.210184,False
11,50,-18.982,16.8558,10.7,1.0,0.413523,0.754547,0.55859,0.5183,0.7086,0.4788,0.0,0.0,0.1,0.047882,0.082147,0.20575,False
11,51,-18.982,16.9035,11.57,1.0,0.41518,0.757888,0.560946,0.5182,0.7086,0.4788,0.0,0.0,0.1,0.047884,0.081821,0.204989,False
11,52,-18.982,16.9511,16.76,1.0,0.446737,0.744331,0.576646,0.5351,0.6997,0.4733,0.0,0.0,0.0,0.0,0.0,0.198256,False
11,53,-18.982,16.9988,9.34,1.0,0.400487,0.722937,0.538077,0.5202,0.7076,0.4782,0.0,0.0,0.1,0.047819,0.085035,0.212485,False
11,54,-18.982,17.0464,3.31,1.0,0.356791,0.672303,0.489767,0.5124,0.7116,0.4807,0.0,0.0,0.2,0.096131,0.178216,0.231706,False
11,55,-18.982,17.0941,2.75,1.0,0.352408,0.593718,0.457418,0.5331,0.7008,0.474,0.0,0.0,0.3,0.142206,0.267205,0.243392,False
11,56,-18.982,17.1417,0,1.0,0.329985,0.492833,0.403271,0.5561,0.6881,0.4661,0.0,0.4,0.0,0.275227,0.494642,0.267913,False
12,0,-18.9369,14.4738,0,1.0,0.653682,0.000175,0.010681,0.9544,0.2389,0.1791,0.04,0.0,0.0,0.038176,0.971964,0.994422,False
12,1,-18.9369,14.5215,0,1.0,0.653682,0.000304,0.014098,0.9543,0.239,0.1792,0.04,0.0,0.1,0.056097,0.981299,0.980421,False
12,2,-18.9369,14.5691,0,1.0,0.653682,0.000526,0.018551,0.9542,0.2393,0.1794,0.04,0.4,0.0,0.133906,0.999267,0.949806,False
12,3,-18.9369,14.6167,0.56,1.0,0.658452,0.000904,0.024397,0.954,0.2399,0.1798,0.08,0.0,0.0,0.076322,0.956206,0.897541,False
